Nit|GESTOR|N°|COD. SUC|DEPARTAMENTO|CIUDAD / MUNICIPIO|"TIPOLOGIA (PROPIA/ALIADA)"|DANE|NOMBRE DE LA FARMACIA|DIRECCIÓN DE CONTACTO|TIPO DE ATENCIÓN FISICO/DOMICILIO|CANAL DOMICILIO|TELEFONO DE CONTACTO|HORARIO ATENCIÓN|DISPENSACIÓN DE MEDICAMENTOS REFRIGERADOS (S/N)|DISPENSACIÓN DE MEDICAMENTOS DE CONTROL ESPECIAL (S/N)|DISPENSACIÓN DE MEDICAMENTOS ALTO COSTO (S/N)|TUTELA (S/N)|NO PBS|PBS|COBERTURA|PLAN PREMIUM|ATENCION 24 HORAS (S/N)|DOMINGOS/ FESTIVOS(S/N)|NOVEDADES EN PUNTOS|LATITUD|LONGITUD|CAJAS
828002423|DISCOLMETS|446|15632_446|BOYACÁ|SABOYA|PROPIA|15632|S.F SABOYA|CARRERA 11 # 5 - 23 L1 CENTRO|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00 AM 12:00 PM Y 2:00 PM 5:00 PM S 8:00 AM 12:00 PM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||1415117|75871806|3
900249425|PHARMASAN|447|68686_447|SANTANDER|SAN MIGUEL|ALIADA|68686|ESE SAN MIGUEL|CALLE 4 # 2 03|PUNTO FÍSICO|NO APLICA|18000423739|L a V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|NO|SI|NO|SI|SI|PBS Y NO PBS|NO|NO|NO||6.568121541|-72.643225|1
900331412|GENHOSPI|448|52693_448|NARIÑO|SAN PABLO|ALIADA|52693|ALIADA_DROGUERÍA SANTA ANITA SP|CARRERA 3 # 6 58 BARRIO BOLIVAR|PUNTO FÍSICO|NO APLICA|6027316719|L V 7:00 am -12:00 Pm 2:00 Pm - 5:00 Pm S 8:00am- 1:00 Pm|NO|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||1669390433|770116444|1
900331412|GENHOSPI|448|52638_448|NARIÑO|SANDONA|PROPIA|52638|SF GENHOSPI SANDONA|CALLE 10 #4-20 BARRIO MELENDEZ|PUNTO FÍSICO|NO APLICA|6027316719|L V 7:00 am - 5:00 pm S 8:00-11:00 m|NO|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||1°16'58.4"N|77°28'20.7"W|2
800149695|CRUZ VERDE|450|18753_450|CAQUETÁ|SAN VICENTE DEL CAGUÁN|ALIADA|18753|MEDISFARMA SAN VICENTE 2|Cra 6 #5-07 - Barrio Centro|PUNTO FÍSICO|NO APLICA|18000910545|L a V 7:00 AM 5:00 PM S 7:00 AM 12:00 PM|SI|SI|SI|SI|NO|SI|PBS|NO|NO|NO|Fusagasugá: 21 junio. Esenttia. Cruz Verde Fusagasugá|4343281|74361959|
900331412|GENHOSPI|451|52683_451|NARIÑO|SANDONA|PROPIA|52683|SF GENHOSPI_SANDONA|CALLE 10 #4 20 BARRIO MELENDEZ|PUNTO FÍSICO|NO APLICA|3162901020|L V 8:00 12:00 am 2:00pm 6:00pm S 8:00 12:00P m|SI|SI|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||1°16'58.4"N|77°28'20.7"W|
828002423|DISCOLMETS|452|41676_452|HUILA|SANTA MARÍA|ALIADA|41676|CONV_SANTA MARIA HUILA|Cra 4 # 9-39 Centro|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L J 7:00 AM -12:00 PM 2:00 PM 6:00PM M 8:00AM - 11:00AM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|1
816001182|AUDIFARMA|453|47001_453|MAGDALENA|SANTA MARTA|PROPIA|47001|CAF SANTA MARTA ESPECIALIZADO MAC|CARRERA 5 # 28 19 LOCAL 7|PUNTO FÍSICO|NO APLICA|18000112554|L a V 7:00 AM 5:30:00 PM S 7:00 AM 1:00 PM|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO|Prestara servicios de dispensacion NO PBS EPS Sanitas a usuarios de melgar.|4296838|74806385|5
800149695|CRUZ VERDE|454|47001_454|MAGDALENA|SANTA MARTA|PROPIA|47001|CRUZ VERDE SANTA MARTA|CARRERA 5 # 24 – 43 LOCAL 3|PUNTO FÍSICO|NO APLICA|18000910545|L a V 8:00 am 7:00 pm S 8:00 am 2:00 pm|SI|SI|NO|SI|NO|SI|PBS|SI|NO|SI||4876366|74038987|
800149695|CRUZ VERDE|455|47001_455|MAGDALENA|SANTA MARTA|PROPIA|47001|CRUZ VERDE VILLA OLÍMPICA|CALLE 22 # 18 A 102|PUNTO FÍSICO|NO APLICA|18000910545|L a V 6:00 am 7:00 pm S 7:00 am 5:00 pm|SI|SI|NO|NO|NO|SI|PBS|NO|NO|NO|EPS Sanitas: unicamente atiende a los usuarios preferenciales (gestantes. discapacitados. usuarios mayores de 65 años).|4876366|74038987|
800149695|CRUZ VERDE|456|47001_456|MAGDALENA|SANTA MARTA|ALIADA|47001|DROGUERÍA LA ECONOMÍA 525 SANTA MARTA|CARRERA. 14 NO 22 55 LOS ALCAZARES|PUNTO FÍSICO|NO APLICA|18000910545|24 HORAS|SI|NO|SI|NO|NO|SI|PBS|NO|SI|SI||4914671|74025845|
900331412|GENHOSPI|457|52699_457|NARIÑO|SANTACRUZ|ALIADA|52699|ALIADA_DROGUERIA CURITAS|GUACHAVEZ BARRIO FATIMA|PUNTO FÍSICO|NO APLICA|6027316719|L V 8:00am 6:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||4293386|74807948|
828002423|DISCOLMETS|458|15757_458|BOYACÁ|SOCHA|PROPIA|15757|S.F SOCHA|CALLE 7 # 7 - 24|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00AM -12:00PM 2:00PM - 5:00PM S 8:00AM - 11:00AM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||4720670|73969060|2
900979320|MEDISFARMA|459|19698_459|CAUCA|SANTANDER DE QUILICHAO|PROPIA|19698|DISPENSARIO_SANTANDER DE QUILICHAO|CRA 11 # 5 - 68|PUNTO FÍSICO|NO APLICA|3126638208|L-V 7:30AM A 5:00PM SAB. 8:00AM - 11:00AM|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO||7.835.267.594.016.670.00|-7,24718E+15|3
900979320|MEDISFARMA|459|19698_459|CAUCA|SANTANDER DE QUILICHAO|PROPIA|19698|DISPENSARIO_SANTANDER DE QUILICHAO_M156|CARRERA 8#2-24 BARRIO EL ROSARIO|PUNTO FÍSICO|NO APLICA|3126638208|L V 7:30 am 5:00 pm S 8:00 am 11:00 am|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|
800149695|CRUZ VERDE|456|456_19698|CAUCA|SANTANDER DE QUILICHAO|ALIADA|19698|CAÑAHUATE SANTANDER DE QUILICHAO|Calle 17 No 9B- 14 Barrio general Santader|PUNTO FÍSICO|NO APLICA|18000910545|L a V 7:00 AM 5:00 PM S 8:00 a 12:00 PM|SI|NO|SI|NO|NO|SI|PBS|NO|NO|NO||SD|SD|
800149695|CRUZ VERDE|462|08685_462|ATLANTICO|SANTO TOMÁS|ALIADA|8685|DISPENSARIO 4059 SANTO TOMAS|CALLE 6 # 11 - 26|PUNTO FÍSICO|NO APLICA|18000910545|L a V 7:00AM 4:00PM|SI|SI|SI|SI|NO|SI|PBS|NO|NO|NO||SD|SD|
900331412|GENHOSPI|463|52720_463|NARIÑO|SAPUYES|ALIADA|52720|ALIADA_FARMAKOSTO|CRA 4 # 3 59 B/PUEBLO DE VALLE|PUNTO FÍSICO|NO APLICA|6027316719|L V 8:00 -12 am 2:00 Pm -6:00 Pm S 8:00-12:00 Pm|NO|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||1037863834|7762107477|1
900057926|MEDICINA Y TECNOLOGIA EN SALUD MYT|464|81736_464|ARAUCA|SARAVENA|PROPIA|81736|FARMACIA MYT SEDE CONTRI. SARAVENA|CRA 14 # 30 45 B. SAN LUIS|PUNTO FÍSICO|NO APLICA|3204912893|L a V 7:00 am 12:00am 2:00pm 6:00pm S 8:00aM 11:00am|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||3985382|73757297|3
900057926|MEDICINA Y TECNOLOGIA EN SALUD MYT|464|81736_464|ARAUCA|SARAVENA|PROPIA|81736|DISPENSARIO MYT SEDE SUBSIDIADO SARAVENA|CL 28 # 17 - 54 BRR MODELO|PUNTO FÍSICO|NO APLICA|3204912893|L a V 7:00 am 12:00am 2:00pm 6:00pm S 8:00aM 11:00am|SI|SI|SI|SI|NO|SI|PBS|NO|NO|NO||SD|SD|1
900249425|PHARMASAN|465|54720_465|NORTE DE SANTANDER|SARDINATA|PROPIA|54720|PHARMASAN_SARDINATA|CALLE 4 # 5 53|PUNTO FÍSICO|NO APLICA|18000423739|L - V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||8.215080767|-72.7958096|4
828002423|DISCOLMETS|466|15322_466|BOYACÁ|GUATEQUE|PROPIA|15322|S.F GUATEQUE|CARRERA 5 # 7 - 13|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 7:00AM -12:00PM 2:00PM - 5:00PM S : 8:00AM - 11:00AM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||4543815|75663089|3
828002423|DISCOLMETS|467|15299_467|BOYACÁ|GARAGOA|PROPIA|15299|S.F GARAGOA|CALLE 11 # 8-16 BARRIO CENTRO|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 12:00pm 2:00pm 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|3
900249425|PHARMASAN|468|54743_468|NORTE DE SANTANDER|SILOS|ALIADA|54743|ALIADA_INSERCOOP DRO. FARMALUZ|CARRERA 4 # 3 71 BRR SANTO DOMINGO|PUNTO FÍSICO|NO APLICA|18000423739|L a J 8:00 am a 12:00 m 2:00 pm a 6:00 pm S 8:00 am a 12 Pm|SI|NO|SI|NO|SI|SI|PBS Y NO PBS|NO|NO|NO|Viernes no hay servicio|7.180991879|-72.7861788|1
816001182|AUDIFARMA|469|70001_469|SUCRE|SINCELEJO|PROPIA|70001|CAF FORD|CRA 19A # 16B 89|PUNTO FÍSICO|NO APLICA|18000112554|24 HORAS|SI|NO|NO|SI|SI|NO|NO PBS|NO|SI|SI||SD|SD|
800149695|CRUZ VERDE|470|70001_470|SUCRE|SINCELEJO|PROPIA|70001|CRUZ VERDE SINCELEJO|CALLE 16A # 19A – 23|PUNTO FÍSICO|NO APLICA|18000910545|L a V 7:30 am 5:30 pn S 7:30 am 1:00 pm|SI|NO|SI|SI|NO|SI|PBS|NO|NO|NO||71097093|731104017|
816001182|AUDIFARMA|471|25754_471|CUNDINAMARCA|SOACHA|PROPIA|25754|CAF SOACHA|CRA 4 # 31 408 AUTOPISTA SUR|PUNTO FÍSICO|NO APLICA|18000112554|L a V 7:00 AM 6:30 PM S 7:00 AM 1:00 PM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO|Cierre para el 1 de marzo 2025|71158978|731135805|14
800149695|CRUZ VERDE|472|25754_472|CUNDINAMARCA|SOACHA|PROPIA|25754|CRUZ VERDE VENTURA TERREROS|CRA 1 # 38 89 LC 2 05 CENTRO COMERCIAL VENTURA|PUNTO FÍSICO|NO APLICA|18000910545|L a V 6:00 am 5:00 pm S 6:00 am 2:00 pm|NO|SI|NO|NO|NO|SI|PBS|NO|NO|SI||7109532|73109873|
828002423|DISCOLMETS|473|15861_473|BOYACÁ|VENTAQUEMADA|PROPIA|15861|S.F VENTAQUEMADA|CARRERA 4 # 4-03 LOCAL 01|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00AM -12:00PM 2:00PM 5:00PM S 8:00AM - 11:00AM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|Chía: 1 marzo. MP Cruz Verde Centro Chía a la sucursal Cruz Verde Pradilla|71214249|731117018|1
900249425|PHARMASAN|474|68755_474|SANTANDER|SOCORRO|PROPIA|68755|PHARMASAN_SOCORRO|CARRERA 17 # 10 A 38 BARRIO ACACIA|PUNTO FÍSICO|NO APLICA|18000423739|L a V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|SI|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||6.462088241|-73.24436|4
828002423|DISCOLMETS|475|15455_475|BOYACÁ|MIRAFLORES|PROPIA|15455|S.F MIRAFLORES|CARRERA 6 # 3 - 13|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 12:00pm y 2:00pm 5:00pm S 8:00am 12:00pm|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|1 de noviembre. CV Parque Caracolí a CV CC Cañaveral|7071101|73106304|3
860007336|COLSUBSIDIO||15759|BOYACÁ|SOGAMOSO|PROPIA|15759|DROG_SOGAMOSO CENTRO SOGAMOSO|Cl. 13# 11-61|PUNTO FÍSICO|APP/ PAGINA WEB|018000413624|L a V 7:00am - 7:00pm S 7:00am - 2:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||SD|SD|5
816001182|AUDIFARMA|477|8758_477|ATLANTICO|SOLEDAD|PROPIA|8758|CAF BAHIA|CRA 15 B # 26 - 05|PUNTO FÍSICO|NO APLICA|18000112554|L a V 6:30AM 7:00 PM S 6:30 2:00 PM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|8
800149695|CRUZ VERDE|478|8758_478|ATLANTICO|SOLEDAD|PROPIA|8758|CRUZ VERDE LA ARBOLEDA|AUTOPISTA AEROPUERTO Nº. 23 – 1325 SOLEDAD ATLÁNTICO. CENTRO COMERCIAL PLAZA LA ARBOLEDA LOCAL 9 PRIMER PISO.|PUNTO FÍSICO|NO APLICA|18000910545|L a S 7:00am 7:00 pm D F 8:00 am a 6:00 pm|NO|NO|NO|SI|NO|SI|PBS|NO|NO|SI||5202298|74738197|
800149695|CRUZ VERDE|479|8758_479|ATLANTICO|SOLEDAD|PROPIA|8758|CRUZ VERDE UAP SOLEDAD|CALLE 30 KILÓMETRO 7 VÍA AL AEROPUERTO CENTRO MEDICO EPS SANITAS SOLEDAD|PUNTO FÍSICO|NO APLICA|18000910545|L a V 6:00 am a 8:00 pm S 7:00 am a 5:00 pm D F 8:00 am 5:00 pm|NO|SI|NO|NO|NO|SI|PBS|SI|NO|SI|Dispensacion MCE en sucursal 125 Cruz Verde San Simon por renovación de resolución.|4429636|75207628|
900716566|INSUMEDIC|480|25758_480|CUNDINAMARCA|SOPÓ|PROPIA|25758|DISPENSARIO INSUMEDIC|CARRERA 3 # 5 02|PUNTO FÍSICO|NO APLICA|317 7613419|L V 8:00 am -12:00 y 1:00 pm -5:00 pm S 8:00 - 12:00 pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||4° 57' 58''|-73.9111|4
828002423|DISCOLMETS|481|15480_481|BOYACÁ|MUZO|PROPIA|15480|S.F MUZO|CALLE 4 # 3-7 LOCAL 1|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 12:00pm 2:00pm 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|Nuevo Punto|SD|SD|1
900249425|PHARMASAN|483|68770_483|SANTANDER|SUAITA|ALIADA|68770|ALIADA_DROGUERIA BARRANQUILLA|CARRERA 8D # 3 03|PUNTO FÍSICO|NO APLICA|18000423739|L a V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|NO|SI|NO|SI|SI|PBS Y NO PBS|NO|NO|NO||6.101499739|-73.3622579|1
828002423|DISCOLMETS|484|41770_484|HUILA|SUAZA|PROPIA|41770|S.F SUAZA|Carrera 5 # 3 - 91 LAS DELICIAS|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 12:00pm 2:00pm 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||4436883|75203439|2
828002423|DISCOLMETS|485|15407_485|BOYACÁ|VILLA DE LEYVA|PROPIA|15407|S.F VILLA DE LEYVA|CARRERA 9 # 4-48 LA PALMA|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00 AM 12:00 PM 2:00 PM 5:00 Pm S: 8:00 AM 12:00 PM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||4922380|75063276|3
900057926|MEDICINA Y TECNOLOGIA EN SALUD MYT|486|81794_486|ARAUCA|TAME|PROPIA|81794|DISPENSARIO MYT SEDE SUBSIDIADO TAME|CR 16 # 13 - 100. Barrio Mariscal Sucre|PUNTO FÍSICO|NO APLICA|3204912893|L a V 7:00am 12:00am 2:00pm 6:00pm S 8:00aM 11:00am|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO|Dispensa solamente medicamentos de control especial|5977732|74592497|3
900057926|MEDICINA Y TECNOLOGIA EN SALUD MYT|487|81794_487|ARAUCA|TAME|PROPIA|81794|FARMACIA MYT SEDE CONTRIBUTIVO TAME|CR 16 # 13 - 35|PUNTO FÍSICO|NO APLICA|3204912893|L a V 7:00am 12:00am 2:00pm 6:00pm S 8:00aM 11:00am|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||3625572|75093226|3
900331412|GENHOSPI|488|52786_488|NARIÑO|TAMINANGO|ALIADA|52786|ALIADA_DROGUERIA DIANA|CALLE 3 # 6- 03 BARRIO SAN FRANCISCO TAMINANGO|PUNTO FÍSICO|NO APLICA|6027316719|L V 8:00 -12:00 am -2 Pm- 6:00 Pm S 8:00-12:00 Pm D 8:00-12:00 PM|NO|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|DOMINGO 8-12 M|109473|7739482|1
900331412|GENHOSPI|489|52788_489|NARIÑO|TANGUA|PROPIA|52788|SF GENHOSPI_TANGUA|CALLE 3 # 2 54 BARRIO EL CARMEN TANGUA|PUNTO FÍSICO|NO APLICA|6027316719|L J 8:00 -12:00 am -2:00 Pm -6:00 pm D 8:00 -12:00 Pm|SI|SI|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||3362441|765312103|2
828002423|DISCOLMETS|490|41791_490|HUILA|TARQUI|PROPIA|41791|CONV_TARQUI|CARRERA 8 #3-32|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|MAR V 8:00 am a 12:00 pm 2:00 a 5:00 pm S 8:00 a 11:00 am|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||34190669|765458214|1
828002423|DISCOLMETS|491|15686_491|BOYACÁ|SANTANA|PROPIA|15686|S.F SANTANA|CALLE 1 # 4 - 45 DENTRO DEL CENTRO MEDICO|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 12:00pm y 2:00pm 5:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||3394841|76544348|1
828002423|DISCOLMETS|561|85225_561|CASANARE|NUNCHIA|ALIADA|85225|CONV_NUNCHIA|CARRERA 5 # 6 - 39|PUNTO FÍSICO|NO APLICA|3174302098|L V 8:00AM 5:00 PM S 8:00 AM 11:00 AM|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||SD|SD|
828002423|DISCOLMETS|494|41799_494|HUILA|TELLO|ALIADA|41799|CONV_TELLO|CALLE 4 # 4-26|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L S 8:00 am a 12:00 pm 2:00 pm a 8:00 pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|Dispensación MCE unicamente a Usuarios EPS.|34666233|765260284|1
900249425|PHARMASAN|495|54800_495|NORTE DE SANTANDER|TEORAMA|ALIADA|54800|DROGUERIA SAN ANTONIO DE PADUA|CALLE 5 CON CARRERA 4|PUNTO FÍSICO|NO APLICA|18000423739|L a J 8:00 am a 1:00 pm y 2:00 pm a 6:00 pm V 8:00 am a 12:00 m y 2:00 pm a 5:00 pm S 8:00 am a 11:00 am|SI|NO|SI|NO|SI|SI|PBS Y NO PBS|NO|NO|NO|El servicio de dispensación de medicamentos de control se seguirá realizando en COMFANDI (dispensario aliado de SANITAS en Cartago).|8.4368445|-73.2894809|1
828002423|DISCOLMETS|496|41801_496|HUILA|TERUEL|ALIADA|41801|CONV_TERUEL|CALLE 7 # 3-03 CANDELARIA|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 12:00pm 2:00pm 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|Nuevo Punto|SD|SD|1
828002423|DISCOLMETS|497|41797_497|HUILA|TESALIA|PROPIA|41797|S.F TESALIA|CRA 5 # 5 34 BARRIO STA TERESA|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|1
900716566|INSUMEDIC|498|25805_498|CUNDINAMARCA|TIBACUY|PROPIA|25805|DISPENSARIO INSUMEDIC|CALLE 5 # 4 56 TIBACUY|PUNTO FÍSICO|NO APLICA|3112812258|L V 8:00 a 1:00 y 2:00 a 5:00 S 9:00am a 12:00m|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO|Nuevo Punto|4° 20' 50''|-744525|1
900249425|PHARMASAN|499|54810_499|NORTE DE SANTANDER|TIBU|ALIADA|54810|ALIADA_INSERCOOP|CALLE 8 # 8 28 BRR LIBERTADORES|PUNTO FÍSICO|NO APLICA|18000423739|L - V 8:00 am a 5:00 pm S 8:00 am a 4:00 Pm|SI|NO|SI|NO|SI|SI|PBS Y NO PBS|NO|NO|NO||8.713507237|-72.7992586|1
828002423|DISCOLMETS|500|41807_500|HUILA|TIMANÁ|PROPIA|41807|S.F TIMANA|CARRERA 3 # 5-71 BRR LA CRUZ|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 12:00pm 2:00pm 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||3263600|76539531|1
828002423|DISCOLMETS|501|15753_501|BOYACÁ|SOATA|PROPIA|15753|S.F SOATA|CARRERA 6 # 5 - 22 BARRIO PLAZA DATIL|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00AM -12:00PM 2:00PM - 5:00PM S 8:00AM - 11:00AM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|3
828002423|DISCOLMETS|502|15740_502|BOYACÁ|SIACHOQUE|PROPIA|15740|S.F SIACHOQUE|CALLE 2 # 6-80|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 12:00pm y 2:00pm 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|1
860007336|COLSUBSIDIO|503|25817_503|CUNDINAMARCA|TOCANCIPÁ|PROPIA|25817|DROG_TOCANCIPA|CRA. 6 #7 71|PUNTO FÍSICO|NO APLICA|018000413624|L a V 7:00am - 7:00pm S 7:00am a 2:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||4° 57' 58''|-73.9111|4
900249425|PHARMASAN|504|54820_504|NORTE DE SANTANDER|TOLEDO|PROPIA|54820|PHARMASAN_TOLEDO|CARRERA 5 # 7 76 BARRIO SANTA RITA|PUNTO FÍSICO|NO APLICA|18000423739|L - V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|SI|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||7.225864961|-72.3059342|2
900249425|PHARMASAN|505|68820_505|SANTANDER|TONA|ALIADA|68820|ESE SAN ISIDRO DE TONA|CARRERA 3 # 6 35 TONA|PUNTO FÍSICO|NO APLICA|18000423739|L - V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|NO|SI|NO|SI|SI|PBS Y NO PBS|NO|NO|NO||7.170891099|-72.9397044|1
900249425|PHARMASAN|506|68820_506|SANTANDER|TONA|ALIADA|68820|ESE SAN ISIDRO DE TONA|PARQUE PRINCIPAL CORREGIMIENTO DE BERLIN|PUNTO FÍSICO|NO APLICA|18000423739|L - V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|NO|SI|NO|SI|SI|PBS Y NO PBS|NO|NO|NO||7.170891099|-72.9397044|1
816001182|AUDIFARMA|509|76834_509|VALLE DEL CAUCA|TULUÁ|PROPIA|76834|CAF BERNA|CALLE 20 # 32A-28|PUNTO FÍSICO|NO APLICA|18000112554|L a V 6:00 AM 7:00 PM S 6:00 AM 1:00 PM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|8
800149695|CRUZ VERDE|510|76834_510|VALLE DEL CAUCA|TULUÁ|PROPIA|76834|CRUZ VERDE TULUÁ|CALLE 26 # 36 13 LOCAL B111 Y B112|PUNTO FÍSICO|NO APLICA|18000910545|L a S 8:00 am 6:00 pm|SI|SI|SI|NO|NO|SI|PBS|NO|NO|NO||SD|SD|
900331412|GENHOSPI|489|52240_489|NARIÑO|CHACHAGÜÍ|ALIADA|52240|DROGUERÍA DANNA|CALLE 3 # 8-20 BARRIO OFICIAL. DESPUES DE LA POLICÍA. CHACHAGUI|PUNTO FÍSICO|3116252417|3116252417|L V 8:00 12am 2 pm 6:00pm S 8:12 Pm|NO|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||1357928434|7728150577|1
900331412|GENHOSPI|511|52835_511|NARIÑO|TUMACO|PROPIA|52835|SF GENHOSPI_TUMACO|CALLE SUCRE CASA 90|PUNTO FÍSICO|NO APLICA|6027316719|L J 8:00 - 1:00pm 2:00 Pm - 5:00pm V 8:00 - 1:00 Pm -2:00 Pm - 4:30pm S 8-12 Pm|SI|SI|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||1°48'21.7"N|78°45'52.1"W|2
860007336|COLSUBSIDIO||15001|BOYACÁ|TUNJA|PROPIA|15001|DROG_QUINTAS_TUNJA|Cra. 1A # 46 -08 piso1 Barrio Quientas|PUNTO FÍSICO|APP/ PAGINA WEB|018000413624|L a V 7:00am a 7:00pm S 7:00am a 2:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||SD|SD|5
860007336|COLSUBSIDIO||15001|BOYACÁ|TUNJA|PROPIA|15001|DROG_TUNJA CRA 16 (SF) TUNJA|Cra. 16 A # 38 - 10 Barrio La María|PUNTO FÍSICO|APP/ PAGINA WEB|018000413624|L a V 7:00am - 7:00pm S 7:00am a 2:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||SD|SD|6
900331412|GENHOSPI|513|52838_513|NARIÑO|TUQUERRES|PROPIA|52838|SF GENHOSPI _TUQUERRES|CALLE 17 # 12 25|PUNTO FÍSICO|NO APLICA|6027316719|L J 8:00 - 1:00pm 2:00 Pm - 5:00pm V 8:00 - 1:00pm -2:00 Pm -4:30 Pm S 8:00-12:00 Pm|SI|SI|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||5.517285449844133|72.88385196|1
